activity	travel	18.418337
airport	problem	18.322917
aluminum	metal	16.012577
american	japanese	15.285886
animal	tiger	15.537157
announcement	news	12.687461
announcement	production	15.090502
announcement	effort	13.574001
approach	sugar	19.507342
architecture	century	14.840585
article	cup	17.602201
association	journal	15.159418
atmosphere	landscape	19.481346
atmosphere	peace	13.789339
attempt	peace	14.552299
automobile	car	13.706559
avenue	street	12.343623
basketball	football	14.156202
benchmark	index	13.777937
bird	crane	21.82927
bird	cock	21.82927
bishop	rabbi	24.288701
block	street	12.343623
board	recommendation	16.82927
boy	lad	19.862437
brandy	vodka	16.913662
brazil	mexico	15.579617
bread	butter	15.032493
brother	lad	19.862437
buck	dollar	13.839037
cabbage	king	14.115024
car	plane	13.706559
car	train	13.706559
car	jaguar	13.554966
car	flight	13.706559
car	drink	10.345812
carnivore	tiger	15.537157
cash	money	13.256656
cat	tiger	15.393963
cat	jaguar	13.273954
cd	stock	16.718846
cell	phone	13.041664
cemetery	woodland	20.703739
center	school	14.591734
century	year	10.777236
century	nation	14.840585
championship	tournament	15.749542
chance	credibility	20.481346
chemistry	physics	16.08413
chemistry	space	16.08413
children	street	12.343623
chord	smile	23.288701
coast	forest	15.013169
coast	shore	16.311765
coast	hill	16.340334
collection	precedent	18.862437
combination	direction	21.288701
computer	news	12.87164
conclusion	situation	19.357964
confidence	consumer	13.173983
consumer	energy	11.070842
cucumber	potato	20.82927
culture	ministry	15.266333
cup	food	14.81531
cup	object	17.602201
cup	substance	17.602201
cup	entity	17.602201
currency	money	13.256656
death	life	11.860341
delay	news	12.825097
delay	racism	18.311421
departure	deployment	24.288701
development	issue	15.87719
development	population	15.87719
discipline	psychology	16.349122
dividend	payment	16.957784
doctor	nurse	15.833374
doctor	professor	13.696286
doctor	personnel	15.833374
dollar	yen	13.839037
dollar	money	10.461627
drink	eat	13.94496
drink	mother	13.94496
drink	ear	13.94496
effort	investigation	17.547234
egg	stock	16.718846
energy	secretary	13.567175
equipment	phone	13.041664
example	precedent	18.862437
experience	music	15.226655
eye	skin	16.399958
fauna	tiger	15.537157
feline	tiger	15.537157
five	month	13.830295
focus	life	11.860341
food	fruit	15.352063
food	lobster	14.093329
food	seafood	14.73504
food	rooster	15.352063
football	soccer	14.156202
football	tennis	14.156202
forest	wood	17.180177
forest	graveyard	17.180177
fuck	sex	19.796848
furnace	stove	25.288701
gain	report	16.322917
gain	media	13.783997
gem	jewel	21.481346
gin	vodka	16.913662
girl	possibility	21.588262
glass	metal	16.007312
glass	magician	14.603076
governor	man	9.735941
governor	interview	16.180177
group	precedent	18.862437
harvard	yale	17.08413
hike	production	19.244307
history	theater	17.975818
holy	sex	19.796848
hospital	infrastructure	19.311421
hotel	month	13.830295
hypertension	reason	22.481346
image	surface	17.260795
importance	morality	20.244307
industry	opera	16.909323
information	precedent	18.862437
institution	practice	19.931149
insurance	line	17.222612
insurance	peace	11.48621
isolation	situation	19.357964
jaguar	tiger	11.68102
jazz	rock	17.050297
journey	voyage	20.703739
kilometer	mile	18.443211
kind	type	17.113776
king	queen	14.115024
king	rook	14.115024
life	term	11.860341
life	stock	10.934342
liquid	water	13.667565
listing	proximity	24.288701
live	stock	16.718846
lobster	seafood	16.114748
lobster	wine	17.63765
loss	profit	14.108792
magician	wizard	22.703739
mammal	tiger	15.537157
man	woman	11.076281
manslaughter	murder	14.579617
marathon	sprint	17.581342
marriage	morality	20.244307
mars	water	13.667565
match	start	11.283603
medal	president	16.446351
media	radio	12.921705
media	trading	14.727413
midday	noon	21.481346
minority	peace	14.552299
money	operation	13.256656
moon	planet	14.195944
motto	volunteer	24.288701
museum	theater	17.975818
music	project	15.226655
news	wednesday	12.87164
noon	string	21.481346
opera	performance	16.909323
peace	plan	14.552299
phone	stock	10.516202
place	street	12.343623
planet	sun	14.195944
planet	star	14.195944
prejudice	recognition	24.288701
professor	student	15.673436
profit	warning	14.108792
psychiatry	psychology	16.349122
psychology	science	16.349122
radio	television	13.344721
recess	sign	24.288701
serial	viewer	24.288701
series	seven	14.860341
shore	woodland	15.031313
shower	thunderstorm	19.765139
similarity	word	21.381811
smart	student	14.984127
smart	stupid	18.118776
start	year	11.19462
tiger	tiger	13.857076
